3338.39  -17.6129  3.1952
3338.48  -17.6295  3.1950
3338.57  -17.6463  3.1949
3338.66  -17.6631  3.1948
3338.75  -17.6801  3.1946
3338.84  -17.6973  3.1945
3338.93  -17.7145  3.1944
3339.02  -17.7319  3.1942
3339.11  -17.7493  3.1941
3339.2  -17.7670  3.1940
3339.29  -17.7847  3.1938
3339.38  -17.8026  3.1937
3339.47  -17.8206  3.1936
3339.56  -17.8387  3.1934
3339.65  -17.8570  3.1933
3339.74  -17.8754  3.1932
3339.83  -17.8940  3.1930
3339.92  -17.9127  3.1929
3340.01  -17.9316  3.1927
3340.1  -17.9506  3.1926
3340.19  -17.9697  3.1925
3340.28  -17.9890  3.1923
3340.37  -18.0085  3.1922
3340.46  -18.0281  3.1921
3340.55  -18.0479  3.1919
3340.64  -18.0678  3.1918
3340.73  -18.0880  3.1917
3340.82  -18.1082  3.1915
3340.91  -18.1287  3.1914
3341  -18.1493  3.1913
3341.09  -18.1701  3.1911
3341.18  -18.1911  3.1910
3341.27  -18.2123  3.1909
3341.36  -18.2337  3.1907
3341.45  -18.2552  3.1906
3341.54  -18.2770  3.1904
3341.63  -18.2989  3.1903
3341.72  -18.3211  3.1902
3341.81  -18.3434  3.1900
3341.9  -18.3660  3.1899
3341.99  -18.3888  3.1898
3342.08  -18.4118  3.1896
3342.17  -18.4350  3.1895
3342.26  -18.4585  3.1894
3342.35  -18.4822  3.1892
3342.44  -18.5061  3.1891
3342.53  -18.5302  3.1890
3342.62  -18.5546  3.1888
3342.71  -18.5793  3.1887
3342.8  -18.6042  3.1886
3342.89  -18.6294  3.1884
3342.98  -18.6549  3.1883
3343.07  -18.6806  3.1882
3343.16  -18.7066  3.1880
3343.25  -18.7329  3.1879
3343.34  -18.7594  3.1877
3343.43  -18.7863  3.1876
3343.52  -18.8135  3.1875
3343.61  -18.8410  3.1873
3343.7  -18.8688  3.1872
3343.79  -18.8970  3.1871
3343.88  -18.9255  3.1869
3343.97  -18.9543  3.1868
3344.06  -18.9835  3.1867
3344.15  -19.0130  3.1865
3344.24  -19.0429  3.1864
3344.33  -19.0732  3.1863
3344.42  -19.1039  3.1861
