4290.12  0.0133  4.2518
4305.01  0.0130  4.2272
4320.01  0.0126  4.2027
4335.12  0.0122  4.1782
4350.33  0.0116  4.1537
4365.65  0.0110  4.1293
4381.07  0.0103  4.1049
4396.61  0.0096  4.0806
4412.25  0.0088  4.0564
4428.01  0.0079  4.0322
4443.88  0.0069  4.0080
4459.87  0.0059  3.9839
4475.97  0.0047  3.9599
4492.19  0.0036  3.9359
4508.52  0.0023  3.9119
4524.98  0.0010  3.8880
4541.55  -0.0004  3.8642
4558.25  -0.0019  3.8404
4575.07  -0.0034  3.8166
4592.01  -0.0050  3.7929
4609.08  -0.0067  3.7693
4626.28  -0.0085  3.7457
4643.61  -0.0103  3.7221
4661.07  -0.0122  3.6987
4678.65  -0.0142  3.6752
4696.38  -0.0162  3.6518
4714.23  -0.0183  3.6285
4732.23  -0.0205  3.6052
4750.36  -0.0227  3.5820
4768.63  -0.0250  3.5588
4787.04  -0.0274  3.5357
4805.59  -0.0298  3.5127
4824.29  -0.0323  3.4897
4843.14  -0.0349  3.4667
4862.13  -0.0376  3.4438
4881.27  -0.0403  3.4209
4900.57  -0.0431  3.3982
4920.01  -0.0459  3.3754
4939.62  -0.0489  3.3527
4959.37  -0.0519  3.3301
4979.29  -0.0549  3.3075
4999.37  -0.0581  3.2850
5019.61  -0.0612  3.2625
5040.01  -0.0645  3.2401
5060.59  -0.0678  3.2178
5081.33  -0.0712  3.1955
5102.24  -0.0747  3.1732
5123.32  -0.0782  3.1510
5144.58  -0.0818  3.1289
5166.01  -0.0855  3.1068
5187.63  -0.0892  3.0848
5209.43  -0.0930  3.0628
5231.41  -0.0969  3.0409
5253.57  -0.1008  3.0191
5275.93  -0.1048  2.9973
5298.48  -0.1089  2.9756
5321.22  -0.1130  2.9539
5344.15  -0.1172  2.9322
5367.29  -0.1215  2.9107
5390.62  -0.1258  2.8892
5414.16  -0.1302  2.8677
5437.91  -0.1347  2.8463
5461.87  -0.1392  2.8250
5486.03  -0.1438  2.8037
5510.42  -0.1485  2.7825
5535.02  -0.1532  2.7614
5559.84  -0.1580  2.7403
5584.88  -0.1629  2.7192
5610.15  -0.1678  2.6983
5635.65  -0.1728  2.6773
5661.39  -0.1778  2.6565
5687.36  -0.1830  2.6357
5713.56  -0.1882  2.6149
5740.02  -0.1934  2.5943
5766.71  -0.1987  2.5736
5793.66  -0.2041  2.5531
5820.86  -0.2096  2.5326
5848.32  -0.2151  2.5122
5876.04  -0.2207  2.4918
5904.02  -0.2264  2.4715
5932.27  -0.2321  2.4512
5960.79  -0.2379  2.4310
5989.58  -0.2438  2.4109
6018.66  -0.2497  2.3908
6048.02  -0.2557  2.3708
6077.66  -0.2618  2.3509
6107.6  -0.2679  2.3310
6137.84  -0.2741  2.3112
6168.38  -0.2804  2.2914
6199.22  -0.2868  2.2717
6230.37  -0.2932  2.2521
6261.84  -0.2997  2.2325
6293.62  -0.3062  2.2130
6325.73  -0.3129  2.1936
6358.17  -0.3196  2.1742
6390.95  -0.3263  2.1549
6424.06  -0.3332  2.1357
6457.52  -0.3401  2.1165
6491.33  -0.3471  2.0974
6525.49  -0.3542  2.0783
6560.02  -0.3613  2.0594
6594.91  -0.3685  2.0404
6630.18  -0.3758  2.0216
6665.82  -0.3832  2.0028
6701.86  -0.3906  1.9841
6738.28  -0.3982  1.9654
6775.1  -0.4058  1.9468
6812.33  -0.4135  1.9283
6849.96  -0.4212  1.9099
6888.02  -0.4291  1.8915
6926.5  -0.4370  1.8732
6965.41  -0.4450  1.8549
7004.77  -0.4531  1.8367
7044.57  -0.4613  1.8186
7084.82  -0.4695  1.8006
7125.54  -0.4779  1.7826
7166.73  -0.4863  1.7647
7208.39  -0.4949  1.7469
7250.55  -0.5035  1.7291
7293.2  -0.5112  1.7114
7336.35  -0.5200  1.6937
7380.02  -0.5290  1.6762
7424.21  -0.5380  1.6586
7468.94  -0.5471  1.6412
7514.2  -0.5558  1.6238
7560.02  -0.5652  1.6066
7606.4  -0.5747  1.5893
7653.35  -0.5842  1.5722
7700.89  -0.5939  1.5551
7749.02  -0.6037  1.5381
7797.76  -0.6136  1.5212
7847.11  -0.6237  1.5043
7897.09  -0.6338  1.4875
7947.71  -0.6441  1.4708
7998.99  -0.6545  1.4542
