4290.12 -4.8443 7.7611
4305.01 -4.8550 7.7200
4320.01 -4.8660 7.6790
4335.12 -4.8772 7.6380
4350.33 -4.8886 7.5971
4365.65 -4.9003 7.5563
4381.07 -4.9122 7.5155
4396.61 -4.9243 7.4748
4412.25 -4.9366 7.4341
4428.01 -4.9492 7.3935
4443.88 -4.9621 7.3530
4459.87 -4.9752 7.3125
4475.97 -4.9885 7.2721
4492.19 -5.0021 7.2317
4508.52 -5.0160 7.1915
4524.98 -5.0301 7.1512
4541.55 -5.0445 7.1111
4558.25 -5.0591 7.0710
4575.07 -5.0741 7.0310
4592.01 -5.0893 6.9910
4609.08 -5.1048 6.9511
4626.28 -5.1206 6.9113
4643.61 -5.1368 6.8715
4661.07 -5.1532 6.8318
4678.65 -5.1699 6.7921
4696.38 -5.1869 6.7526
4714.23 -5.2043 6.7131
4732.23 -5.2220 6.6736
4750.36 -5.2400 6.6342
4768.63 -5.2584 6.5949
4787.04 -5.2771 6.5557
4805.59 -5.2962 6.5165
4824.29 -5.3147 6.4774
4843.14 -5.3345 6.4384
4862.13 -5.3548 6.3994
4881.27 -5.3754 6.3605
4900.57 -5.3965 6.3216
4920.01 -5.4135 6.2828
4939.62 -5.4354 6.2441
4959.37 -5.4577 6.2054
4979.29 -5.4805 6.1668
4999.37 -5.5037 6.1282
5019.61 -5.5274 6.0898
5040.01 -5.5456 6.0513
5060.59 -5.5704 6.0130
5081.33 -5.5956 5.9746
5102.24 -5.6214 5.9364
5123.32 -5.6476 5.8982
5144.58 -5.6745 5.8601
5166.01 -5.7019 5.8221
5187.63 -5.7299 5.7842
5209.43 -5.7585 5.7463
5231.41 -5.7877 5.7085
5253.57 -5.8176 5.6708
5275.93 -5.8481 5.6332
5298.48 -5.8793 5.5956
5321.22 -5.9112 5.5581
5344.15 -5.9431 5.5207
5367.29 -5.9765 5.4834
5390.62 -6.0107 5.4461
5414.16 -6.0458 5.4089
5437.91 -6.0816 5.3718
5461.87 -6.1184 5.3348
5486.03 -6.1561 5.2979
5510.42 -6.1948 5.2610
5535.02 -6.2344 5.2242
5559.84 -6.2751 5.1875
5584.88 -6.3169 5.1509
5610.15 -6.3599 5.1144
5635.65 -6.4040 5.0779
5661.39 -6.4494 5.0415
5687.36 -6.4960 5.0052
5713.56 -6.5441 4.9690
5740.02 -6.5936 4.9329
5766.71 -6.6446 4.8968
5793.66 -6.6973 4.8609
5820.86 -6.7516 4.8250
5848.32 -6.8077 4.7892
5876.04 -6.8657 4.7534
5904.02 -6.9257 4.7178
5932.27 -6.9879 4.6823
5960.79 -7.0523 4.6468
5989.58 -7.1192 4.6114
6018.66 -7.1887 4.5761
6048.02 -7.2609 4.5409
6077.66 -7.3361 4.5057
6107.6 -7.4146 4.4707
6137.84 -7.4965 4.4357
6168.38 -7.5822 4.4009
6199.22 -7.6719 4.3661
6230.37 -7.7661 4.3314
6261.84 -7.8653 4.2968
6293.62 -7.9697 4.2622
6325.73 -8.0801 4.2278
6358.17 -8.1972 4.1935
6390.95 -8.3215 4.1592
6424.06 -8.4489 4.1250
6457.52 -8.5911 4.0908
6491.33 -8.7440 4.0568
6525.49 -8.9093 4.0228
6560.02 -9.0891 3.9889
6594.91 -9.2859 3.9551
6630.18 -9.5034 3.9214
6665.82 -9.7461 3.8878
6701.86 -10.0205 3.8543
6738.28 -10.3359 3.8209
6775.1 -10.7068 3.7876
6812.33 -11.1560 3.7544
6849.96 -11.7259 3.7213
6888.02 -12.5056 3.6883
6923.02 -13.5982 3.6583
6923.41 -13.6139 3.6580
6923.79 -13.6297 3.6576
6924.18 -13.6456 3.6573
6924.57 -13.6617 3.6570
6924.95 -13.6779 3.6566
6925.34 -13.6942 3.6563
6925.73 -13.7106 3.6560
6926.11 -13.7271 3.6557
6926.5 -13.7438 3.6553
6926.89 -13.7606 3.6550
6927.27 -13.7776 3.6547
6927.66 -13.7946 3.6543
6928.05 -13.8118 3.6540
6928.43 -13.8292 3.6537
6928.82 -13.8467 3.6534
6929.21 -13.8643 3.6530
6929.6 -13.8821 3.6527
6929.98 -13.9000 3.6524
6930.37 -13.9181 3.6520
6930.76 -13.9363 3.6517
6931.15 -13.9547 3.6514
6931.53 -13.9732 3.6511
6931.92 -13.9919 3.6507
6932.31 -14.0108 3.6504
6932.7 -14.0298 3.6501
6933.08 -14.0490 3.6497
6933.47 -14.0684 3.6494
6933.86 -14.0879 3.6491
6934.25 -14.1076 3.6488
6934.64 -14.1275 3.6484
6935.02 -14.1476 3.6481
6935.41 -14.1679 3.6478
6935.8 -14.1884 3.6474
6936.19 -14.2090 3.6471
6936.58 -14.2299 3.6468
6936.96 -14.2509 3.6465
6937.35 -14.2722 3.6461
6937.74 -14.2937 3.6458
6938.13 -14.3154 3.6455
6938.52 -14.3373 3.6451
6938.9 -14.3595 3.6448
6939.29 -14.3818 3.6445
6939.68 -14.4044 3.6442
6940.07 -14.4273 3.6438
6940.46 -14.4504 3.6435
6940.85 -14.4737 3.6432
6941.24 -14.4973 3.6428
6941.62 -14.5211 3.6425
6942.01 -14.5453 3.6422
6942.4 -14.5696 3.6419
6942.79 -14.5943 3.6415
6943.18 -14.6192 3.6412
6943.57 -14.6445 3.6409
6943.96 -14.6700 3.6405
6944.35 -14.6958 3.6402
6944.73 -14.7220 3.6399
6945.12 -14.7485 3.6396
6945.51 -14.7753 3.6392
6945.9 -14.8024 3.6389
6946.29 -14.8299 3.6386
6946.68 -14.8577 3.6382
6947.07 -14.8859 3.6379
6947.46 -14.9144 3.6376
6947.85 -14.9433 3.6373
6948.24 -14.9727 3.6369
6948.63 -15.0024 3.6366
6949.02 -15.0325 3.6363
6949.41 -15.0631 3.6359
6949.8 -15.0941 3.6356
6950.18 -15.1255 3.6353
6950.57 -15.1574 3.6350
6950.96 -15.1898 3.6346
6951.35 -15.2226 3.6343
6951.74 -15.2560 3.6340
6952.13 -15.2899 3.6337
6952.52 -15.3243 3.6333
6952.91 -15.3593 3.6330
6953.3 -15.3948 3.6327
6953.69 -15.4310 3.6323
6954.08 -15.4677 3.6320
6954.47 -15.5051 3.6317
6954.86 -15.5431 3.6314
6955.25 -15.5818 3.6310
6955.64 -15.6212 3.6307
6956.03 -15.6613 3.6304
6956.42 -15.7022 3.6300
6956.81 -15.7438 3.6297
