4290.12  -5.6647  5.9433
4305.01  -5.6855  5.9114
4320.01  -5.7066  5.8796
4335.12  -5.7282  5.8478
4350.33  -5.7501  5.8161
4365.65  -5.7724  5.7844
4381.07  -5.7951  5.7527
4396.61  -5.8183  5.7212
4412.25  -5.8419  5.6896
4428.01  -5.8659  5.6582
4443.88  -5.8890  5.6267
4459.87  -5.9139  5.5953
4475.97  -5.9393  5.5640
4492.19  -5.9652  5.5327
4508.52  -5.9916  5.5015
4524.98  -6.0185  5.4703
4541.55  -6.0460  5.4392
4558.25  -6.0740  5.4082
4575.07  -6.1025  5.3772
4592.01  -6.1317  5.3462
4609.08  -6.1614  5.3153
4626.28  -6.1918  5.2844
4643.61  -6.2228  5.2536
4661.07  -6.2545  5.2229
4678.65  -6.2868  5.1922
4696.38  -6.3199  5.1616
4714.23  -6.3537  5.1310
4732.23  -6.3883  5.1005
4750.36  -6.4237  5.0700
4768.63  -6.4599  5.0396
4787.04  -6.4969  5.0093
4805.59  -6.5348  4.9790
4824.29  -6.5737  4.9487
4843.14  -6.6135  4.9185
4862.13  -6.6543  4.8884
4881.27  -6.6962  4.8583
4900.57  -6.7392  4.8283
4920.01  -6.7832  4.7983
4939.62  -6.8285  4.7684
4959.37  -6.8751  4.7386
4979.29  -6.9229  4.7088
4999.37  -6.9721  4.6791
5019.61  -7.0228  4.6494
5040.01  -7.0750  4.6198
5060.59  -7.1287  4.5902
5081.33  -7.1842  4.5607
5102.24  -7.2414  4.5313
5123.32  -7.3005  4.5019
5144.58  -7.3616  4.4726
5166.01  -7.4249  4.4433
5187.63  -7.4903  4.4141
5209.43  -7.5582  4.3850
5231.41  -7.6286  4.3559
5253.57  -7.7017  4.3268
5275.93  -7.7778  4.2979
5298.48  -7.8570  4.2690
5321.22  -7.9396  4.2401
5344.15  -8.0258  4.2113
5367.29  -8.1160  4.1826
5390.62  -8.2026  4.1539
5414.16  -8.3019  4.1252
5437.91  -8.4064  4.0966
5461.87  -8.5165  4.0680
5486.03  -8.6329  4.0395
5510.42  -8.7562  4.0110
5535.02  -8.8873  3.9826
5559.84  -9.0272  3.9543
5584.88  -9.1770  3.9261
5610.15  -9.3382  3.8979
5635.65  -9.5125  3.8697
5661.39  -9.7022  3.8417
5687.36  -9.9101  3.8137
5713.56  -10.1400  3.7858
5740.02  -10.3973  3.7579
5766.71  -10.6883  3.7301
5793.66  -11.0236  3.7024
5820.86  -11.4142  3.6747
5848.32  -11.8961  3.6470
5876.04  -12.5128  3.6195
5904.02  -13.3701  3.5919
5924.05  -14.2749  3.5724
5924.33  -14.2907  3.5722
5924.61  -14.3066  3.5719
5924.89  -14.3226  3.5716
5925.18  -14.3387  3.5713
5925.46  -14.3550  3.5711
5925.74  -14.3713  3.5708
5926.03  -14.3878  3.5705
5926.31  -14.4044  3.5702
5926.59  -14.4212  3.5700
5926.88  -14.4380  3.5697
5927.16  -14.4550  3.5694
5927.44  -14.4721  3.5692
5927.73  -14.4894  3.5689
5928.01  -14.5068  3.5686
5928.29  -14.5243  3.5683
5928.58  -14.5419  3.5681
5928.86  -14.5597  3.5678
5929.14  -14.5777  3.5675
5929.43  -14.5958  3.5672
5929.71  -14.6140  3.5670
5930  -14.6324  3.5667
5930.28  -14.6509  3.5664
5930.56  -14.6696  3.5661
5930.85  -14.6885  3.5659
5931.13  -14.7075  3.5656
5931.41  -14.7267  3.5653
5931.7  -14.7460  3.5650
5931.98  -14.7656  3.5648
5932.27  -14.7852  3.5645
5932.55  -14.8051  3.5642
5932.83  -14.8251  3.5639
5933.12  -14.8454  3.5637
5933.4  -14.8658  3.5634
5933.68  -14.8864  3.5631
5933.97  -14.9072  3.5628
5934.25  -14.9282  3.5626
5934.54  -14.9493  3.5623
5934.82  -14.9707  3.5620
5935.11  -14.9923  3.5618
5935.39  -15.0141  3.5615
5935.67  -15.0362  3.5612
5935.96  -15.0584  3.5609
5936.24  -15.0809  3.5607
5936.53  -15.1035  3.5604
5936.81  -15.1265  3.5601
5937.09  -15.1496  3.5598
5937.38  -15.1730  3.5596
5937.66  -15.1967  3.5593
5937.95  -15.2206  3.5590
5938.23  -15.2448  3.5587
5938.52  -15.2692  3.5585
5938.8  -15.2939  3.5582
5939.09  -15.3189  3.5579
5939.37  -15.3441  3.5576
5939.65  -15.3697  3.5574
5939.94  -15.3955  3.5571
5940.22  -15.4217  3.5568
5940.51  -15.4481  3.5565
5940.79  -15.4749  3.5563
5941.08  -15.5020  3.5560
5941.36  -15.5294  3.5557
5941.65  -15.5572  3.5554
5941.93  -15.5853  3.5552
5942.22  -15.6138  3.5549
5942.5  -15.6426  3.5546
5942.79  -15.6719  3.5544
5943.07  -15.7015  3.5541
5943.36  -15.7315  3.5538
5943.64  -15.7619  3.5535
5943.93  -15.7927  3.5533
5944.21  -15.8240  3.5530
5944.5  -15.8557  3.5527
5944.78  -15.8879  3.5524
5945.07  -15.9205  3.5522
5945.35  -15.9536  3.5519
5945.64  -15.9872  3.5516
5945.92  -16.0213  3.5513
5946.21  -16.0560  3.5511
5946.49  -16.0912  3.5508
5946.78  -16.1269  3.5505
5947.06  -16.1632  3.5502
5947.35  -16.2002  3.5500
5947.63  -16.2377  3.5497
5947.92  -16.2759  3.5494
5948.2  -16.3148  3.5492
5948.49  -16.3543  3.5489
5948.77  -16.3945  3.5486
5949.06  -16.4355  3.5483
5949.34  -16.4773  3.5481
5949.63  -16.5198  3.5478
5949.92  -16.5631  3.5475
5950.2  -16.6074  3.5472
5950.49  -16.6524  3.5470
5950.77  -16.6985  3.5467
5951.06  -16.7454  3.5464
5951.34  -16.7934  3.5461
5951.63  -16.8425  3.5459
5951.92  -16.8926  3.5456
5952.2  -16.9439  3.5453
5952.49  -16.9963  3.5450
5952.77  -17.0500  3.5448
5953.06  -17.1051  3.5445
5953.34  -17.1615  3.5442
5953.63  -17.2193  3.5440
5953.92  -17.2787  3.5437
5954.2  -17.3397  3.5434
5954.49  -17.4024  3.5431
5954.77  -17.4669  3.5429
5955.06  -17.5333  3.5426
5955.35  -17.6017  3.5423
5955.63  -17.6723  3.5420
5955.92  -17.7451  3.5418
5956.2  -17.8203  3.5415
5956.49  -17.8982  3.5412
5956.78  -17.9788  3.5409
5957.06  -18.0625  3.5407
5957.35  -18.1493  3.5404
5957.64  -18.2397  3.5401
5957.92  -18.3337  3.5399
5958.21  -18.4319  3.5396
5958.49  -18.5346  3.5393
5958.78  -18.6421  3.5390
5959.07  -18.7550  3.5388
5959.35  -18.8739  3.5385
5959.64  -18.9993  3.5382
5959.93  -19.1321  3.5379
5960.21  -19.2732  3.5377
5960.5  -19.4237  3.5374
5960.79  -19.5840  3.5371
5961.07  -19.7584  3.5368
5961.36  -19.9463  3.5366
5961.65  -20.1513  3.5363
5961.93  -20.3767  3.5360
5962.22  -20.6269  3.5357
5962.51  -20.9082  3.5355
5962.79  -21.2294  3.5352
5963.08  -21.6037  3.5349
5963.37  -22.0520  3.5347
5963.65  -22.6111  3.5344
5963.94  -23.3542  3.5341
5964.23  -24.4653  3.5338
5964.51  -26.7251  3.5336
5964.8  -27.5916  10.7126
5965.09  -24.7719  10.7114
5965.37  -23.5463  10.7103
5965.66  -22.7521  10.7091
5965.95  -22.1634  10.7080
5966.24  -21.6953  10.7068
5966.52  -21.3067  10.7057
5966.81  -20.9744  10.7045
5967.1  -20.6842  10.7034
5967.38  -20.4265  10.7022
5967.67  -20.1948  10.7011
5967.96  -19.9843  10.6999
5968.25  -19.7914  10.6988
5968.53  -19.6135  10.6976
5968.82  -19.4483  10.6965
5969.11  -19.2942  10.6953
5969.4  -19.1497  10.6942
5969.68  -19.0137  10.6930
5969.97  -18.8853  10.6919
5970.26  -18.7637  10.6907
5970.55  -18.6482  10.6896
5970.83  -18.5382  10.6885
5971.12  -18.4332  10.6873
5971.41  -18.3327  10.6862
5971.7  -18.2364  10.6850
5971.98  -18.1440  10.6839
5972.27  -18.0552  10.6827
5972.56  -17.9696  10.6816
5972.85  -17.8871  10.6804
5973.13  -17.8074  10.6793
5973.42  -17.7304  10.6781
5973.71  -17.6559  10.6770
5974  -17.5837  10.6758
5974.29  -17.5136  10.6747
5974.57  -17.4457  10.6736
5974.86  -17.3796  10.6724
5975.15  -17.3154  10.6713
5975.44  -17.2530  10.6701
5975.73  -17.1922  10.6690
5976.01  -17.1329  10.6678
5976.3  -17.0751  10.6667
5976.59  -17.0187  10.6655
5976.88  -16.9637  10.6644
5977.17  -16.9099  10.6633
5977.45  -16.8574  10.6621
5977.74  -16.8060  10.6610
5978.03  -16.7558  10.6598
5978.32  -16.7066  10.6587
5978.61  -16.6584  10.6575
5978.89  -16.6113  10.6564
5979.18  -16.5650  10.6552
5979.47  -16.5197  10.6541
5979.76  -16.4752  10.6530
5980.05  -16.4316  10.6518
5980.34  -16.3888  10.6507
5980.63  -16.3467  10.6495
5980.91  -16.3055  10.6484
5981.2  -16.2649  10.6473
5981.49  -16.2250  10.6461
5981.78  -16.1858  10.6450
5982.07  -16.1473  10.6438
5982.36  -16.1094  10.6427
5982.65  -16.0721  10.6415
5982.93  -16.0354  10.6404
5983.22  -15.9993  10.6393
5983.51  -15.9637  10.6381
5983.8  -15.9287  10.6370
5984.09  -15.8941  10.6358
5984.38  -15.8601  10.6347
5984.67  -15.8266  10.6336
