1557.03 -7.2215 0.3349
1557.04 -7.2302 0.3349
1557.06 -7.2389 0.3349
1557.08 -7.2477 0.3349
1557.1 -7.2566 0.3349
1557.12 -7.2655 0.3349
1557.14 -7.2745 0.3349
1557.16 -7.2835 0.3349
1557.18 -7.2927 0.3349
1557.2 -7.3019 0.3349
1557.22 -7.3111 0.3349
1557.24 -7.3205 0.3348
1557.26 -7.3299 0.3348
1557.28 -7.3394 0.3348
1557.3 -7.3490 0.3348
1557.32 -7.3587 0.3348
1557.34 -7.3684 0.3348
1557.36 -7.3782 0.3348
1557.38 -7.3881 0.3348
1557.4 -7.3981 0.3348
1557.42 -7.4082 0.3348
1557.44 -7.4184 0.3348
1557.46 -7.4286 0.3348
1557.47 -7.4390 0.3348
1557.49 -7.4494 0.3348
1557.51 -7.4599 0.3347
1557.53 -7.4705 0.3347
1557.55 -7.4813 0.3347
1557.57 -7.4921 0.3347
1557.59 -7.5030 0.3347
1557.61 -7.5140 0.3347
1557.63 -7.5251 0.3347
1557.65 -7.5364 0.3347
1557.67 -7.5477 0.3347
1557.69 -7.5592 0.3347
1557.71 -7.5707 0.3347
1557.73 -7.5824 0.3347
1557.75 -7.5942 0.3347
1557.77 -7.6061 0.3347
1557.79 -7.6182 0.3346
1557.81 -7.6303 0.3346
1557.83 -7.6426 0.3346
1557.85 -7.6550 0.3346
1557.87 -7.6676 0.3346
1557.89 -7.6803 0.3346
1557.91 -7.6931 0.3346
1557.92 -7.7061 0.3346
1557.94 -7.7192 0.3346
1557.96 -7.7325 0.3346
1557.98 -7.7459 0.3346
1558 -7.7594 0.3346
1558.02 -7.7732 0.3346
1558.04 -7.7871 0.3346
1558.06 -7.8011 0.3345
1558.08 -7.8153 0.3345
1558.1 -7.8297 0.3345
1558.12 -7.8443 0.3345
1558.14 -7.8591 0.3345
1558.16 -7.8740 0.3345
1558.18 -7.8892 0.3345
1558.2 -7.9045 0.3345
1558.22 -7.9200 0.3345
1558.24 -7.9358 0.3345
1558.26 -7.9517 0.3345
1558.28 -7.9679 0.3345
1558.3 -7.9843 0.3345
1558.32 -8.0010 0.3345
1558.34 -8.0178 0.3344
1558.36 -8.0350 0.3344
1558.38 -8.0523 0.3344
1558.39 -8.0700 0.3344
1558.41 -8.0879 0.3344
1558.43 -8.1061 0.3344
1558.45 -8.1245 0.3344
1558.47 -8.1433 0.3344
1558.49 -8.1623 0.3344
1558.51 -8.1817 0.3344
1558.53 -8.2014 0.3344
1558.55 -8.2214 0.3344
1558.57 -8.2418 0.3344
1558.59 -8.2626 0.3344
1558.61 -8.2837 0.3343
1558.63 -8.3052 0.3343
1558.65 -8.3271 0.3343
1558.67 -8.3494 0.3343
1558.69 -8.3721 0.3343
1558.71 -8.3953 0.3343
1558.73 -8.4189 0.3343
1558.75 -8.4431 0.3343
1558.77 -8.4677 0.3343
1558.79 -8.4928 0.3343
1558.81 -8.5186 0.3343
1558.83 -8.5448 0.3343
1558.85 -8.5717 0.3343
1558.87 -8.5992 0.3342
1558.88 -8.6274 0.3342
1558.9 -8.6562 0.3342
1558.92 -8.6858 0.3342
1558.94 -8.7161 0.3342
1558.96 -8.7472 0.3342
1558.98 -8.7792 0.3342
1559 -8.8120 0.3342
1559.02 -8.8458 0.3342
1559.04 -8.8806 0.3342
1559.06 -8.9165 0.3342
1559.08 -8.9534 0.3342
1559.1 -8.9916 0.3342
1559.12 -9.0310 0.3342
1559.14 -9.0718 0.3341
1559.16 -9.1141 0.3341
1559.18 -9.1579 0.3341
1559.2 -9.2033 0.3341
1559.22 -9.2507 0.3341
1559.24 -9.2999 0.3341
1559.26 -9.3514 0.3341
1559.28 -9.4051 0.3341
1559.3 -9.4614 0.3341
1559.32 -9.5205 0.3341
1559.34 -9.5828 0.3341
1559.36 -9.6484 0.3341
1559.37 -9.7180 0.3341
1559.39 -9.7918 0.3341
1559.41 -9.8706 0.3340
1559.43 -9.9550 0.3340
1559.45 -10.0459 0.3340
1559.47 -10.1443 0.3340
1559.49 -10.2516 0.3340
1559.51 -10.3696 0.3340
1559.53 -10.5006 0.3340
1559.55 -10.6480 0.3340
1559.57 -10.8162 0.3340
1559.59 -11.0123 0.3340
1559.61 -11.2474 0.3340
1559.63 -11.5407 0.3340
1559.65 -11.9312 0.3340
1559.67 -12.5168 0.3340
1559.69 -13.7211 0.3339
1559.71 -14.0633 4.0709
1559.73 -12.6345 4.0709
1559.75 -12.0038 4.0709
1559.77 -11.5939 4.0709
1559.79 -11.2895 4.0709
1559.81 -11.0473 4.0709
1559.83 -10.8462 4.0708
1559.85 -10.6742 4.0708
1559.87 -10.5240 4.0708
1559.89 -10.3906 4.0708
1559.9 -10.2706 4.0708
1559.92 -10.1617 4.0708
1559.94 -10.0618 4.0708
1559.96 -9.9697 4.0708
1559.98 -9.8842 4.0708
1560 -9.8045 4.0708
1560.02 -9.7297 4.0708
1560.04 -9.6594 4.0708
1560.06 -9.5930 4.0708
1560.08 -9.5301 4.0708
1560.1 -9.4703 4.0707
1560.12 -9.4134 4.0707
1560.14 -9.3591 4.0707
1560.16 -9.3071 4.0707
1560.18 -9.2574 4.0707
1560.2 -9.2096 4.0707
1560.22 -9.1636 4.0707
1560.24 -9.1194 4.0707
1560.26 -9.0768 4.0707
1560.28 -9.0356 4.0707
1560.3 -8.9958 4.0707
1560.32 -8.9572 4.0707
1560.34 -8.9199 4.0707
1560.36 -8.8837 4.0707
1560.38 -8.8486 4.0706
1560.4 -8.8145 4.0706
1560.42 -8.7813 4.0706
1560.43 -8.7491 4.0706
1560.45 -8.7176 4.0706
1560.47 -8.6870 4.0706
1560.49 -8.6572 4.0706
1560.51 -8.6280 4.0706
1560.53 -8.5996 4.0706
1560.55 -8.5718 4.0706
1560.57 -8.5447 4.0706
1560.59 -8.5182 4.0706
1560.61 -8.4922 4.0706
1560.63 -8.4668 4.0705
1560.65 -8.4419 4.0705
1560.67 -8.4175 4.0705
1560.69 -8.3937 4.0705
1560.71 -8.3702 4.0705
1560.73 -8.3473 4.0705
1560.75 -8.3247 4.0705
1560.77 -8.3026 4.0705
1560.79 -8.2809 4.0705
1560.81 -8.2596 4.0705
1560.83 -8.2386 4.0705
1560.85 -8.2180 4.0705
1560.87 -8.1978 4.0705
1560.89 -8.1779 4.0704
1560.91 -8.1583 4.0704
1560.93 -8.1390 4.0704
1560.95 -8.1200 4.0704
1560.97 -8.1014 4.0704
1560.98 -8.0830 4.0704
1561 -8.0649 4.0704
1561.02 -8.0471 4.0704
1561.04 -8.0295 4.0704
1561.06 -8.0122 4.0704
1561.08 -7.9951 4.0704
1561.1 -7.9783 4.0704
1561.12 -7.9617 4.0704
1561.14 -7.9453 4.0704
1561.16 -7.9291 4.0703
1561.18 -7.9132 4.0703
1561.2 -7.8975 4.0703
1561.22 -7.8820 4.0703
1561.24 -7.8666 4.0703
1561.26 -7.8515 4.0703
1561.28 -7.8366 4.0703
1561.3 -7.8218 4.0703
1561.32 -7.8072 4.0703
1561.34 -7.7928 4.0703
1561.36 -7.7786 4.0703
1561.38 -7.7645 4.0703
1561.4 -7.7506 4.0703
1561.42 -7.7369 4.0702
1561.44 -7.7233 4.0702
1561.46 -7.7098 4.0702
1561.48 -7.6965 4.0702
1561.5 -7.6834 4.0702
1561.52 -7.6704 4.0702
1561.54 -7.6575 4.0702
1561.56 -7.6448 4.0702
1561.57 -7.6322 4.0702
1561.59 -7.6198 4.0702
1561.61 -7.6074 4.0702
1561.63 -7.5952 4.0702
1561.65 -7.5831 4.0701
1561.67 -7.5712 4.0701
1561.69 -7.5593 4.0701
1561.71 -7.5476 4.0701
1561.73 -7.5360 4.0701
1561.75 -7.5245 4.0701
1561.77 -7.5131 4.0701
1561.79 -7.5018 4.0701
1561.81 -7.4906 4.0701
1561.83 -7.4795 4.0701
1561.85 -7.4685 4.0701
1561.87 -7.4576 4.0701
1561.89 -7.4468 4.0701
1561.91 -7.4362 4.0700
1561.93 -7.4256 4.0700
1561.95 -7.4151 4.0700
1561.97 -7.4047 4.0700
1561.99 -7.3943 4.0700
1562.01 -7.3841 4.0700
1562.03 -7.3739 4.0700
1562.05 -7.3639 4.0700
1562.07 -7.3539 4.0700
1562.09 -7.3440 4.0700
1562.11 -7.3342 4.0700
1562.13 -7.3244 4.0700
1562.15 -7.3148 4.0700
1562.16 -7.3052 4.0699
1562.18 -7.2957 4.0699
1562.2 -7.2863 4.0699
1562.22 -7.2769 4.0699
1562.24 -7.2676 4.0699
1562.26 -7.2584 4.0699
1562.28 -7.2492 4.0699
1562.3 -7.2402 4.0699
1562.32 -7.2312 4.0699
1562.34 -7.2222 4.0699
1562.36 -7.2133 4.0699
1562.38 -7.2045 4.0699
1562.4 -7.1958 4.0698
1562.42 -7.1871 4.0698
1562.44 -7.1785 4.0698
1562.46 -7.1699 4.0698
1562.48 -7.1614 4.0698
1562.5 -7.1530 4.0698
4290.12 0.3726 0.7979
4305.01 0.3720 0.7929
4320.01 0.3714 0.7880
4335.12 0.3708 0.7830
4350.33 0.3702 0.7781
4365.65 0.3695 0.7732
4381.07 0.3689 0.7682
4396.61 0.3682 0.7633
4412.25 0.3676 0.7585
4428.01 0.3669 0.7536
4443.88 0.3662 0.7487
4459.87 0.3655 0.7439
4475.97 0.3648 0.7390
4492.19 0.3641 0.7342
4508.52 0.3633 0.7294
4524.98 0.3626 0.7246
4541.55 0.3618 0.7198
4558.25 0.3611 0.7150
4575.07 0.3603 0.7102
4592.01 0.3595 0.7055
4609.08 0.3587 0.7007
4626.28 0.3579 0.6960
4643.61 0.3570 0.6913
4661.07 0.3562 0.6866
4678.65 0.3553 0.6819
4696.38 0.3545 0.6772
4714.23 0.3536 0.6725
4732.23 0.3527 0.6679
4750.36 0.3518 0.6632
4768.63 0.3509 0.6586
4787.04 0.3500 0.6540
4805.59 0.3491 0.6494
4824.29 0.3481 0.6448
4843.14 0.3472 0.6402
4862.13 0.3462 0.6356
4881.27 0.3452 0.6311
4900.57 0.3443 0.6265
4920.01 0.3433 0.6220
4939.62 0.3423 0.6175
4959.37 0.3412 0.6130
4979.29 0.3402 0.6085
4999.37 0.3392 0.6040
5019.61 0.3381 0.5995
5040.01 0.3371 0.5951
5060.59 0.3360 0.5907
5081.33 0.3349 0.5862
5102.24 0.3339 0.5818
5123.32 0.3328 0.5774
5144.58 0.3317 0.5730
5166.01 0.3305 0.5686
5187.63 0.3294 0.5643
5209.43 0.3283 0.5599
5231.41 0.3271 0.5556
5253.57 0.3260 0.5513
5275.93 0.3248 0.5470
5298.48 0.3237 0.5427
5321.22 0.3225 0.5384
5344.15 0.3213 0.5341
5367.29 0.3201 0.5299
5390.62 0.3189 0.5256
5414.16 0.3176 0.5214
5437.91 0.3164 0.5172
5461.87 0.3152 0.5130
5486.03 0.3139 0.5088
5510.42 0.3127 0.5046
5535.02 0.3114 0.5005
5559.84 0.3101 0.4963
5584.88 0.3089 0.4922
5610.15 0.3076 0.4881
5635.65 0.3063 0.4840
5661.39 0.3050 0.4799
5687.36 0.3036 0.4758
5713.56 0.3023 0.4717
5740.02 0.3010 0.4677
5766.71 0.2996 0.4636
5793.66 0.2983 0.4596
5820.86 0.2969 0.4556
5848.32 0.2956 0.4516
5876.04 0.2942 0.4476
5904.02 0.2928 0.4437
5932.27 0.2914 0.4397
5960.79 0.2900 0.4358
5989.58 0.2886 0.4319
6018.66 0.2872 0.4279
6048.02 0.2858 0.4241
6077.66 0.2843 0.4202
6107.6 0.2829 0.4163
6137.84 0.2814 0.4125
6168.38 0.2800 0.4086
6199.22 0.2785 0.4048
6230.37 0.2770 0.4010
6261.84 0.2756 0.3972
6293.62 0.2741 0.3934
6325.73 0.2726 0.3897
6358.17 0.2711 0.3859
6390.95 0.2696 0.3822
6424.06 0.2681 0.3785
6457.52 0.2666 0.3748
6491.33 0.2650 0.3711
6525.49 0.2635 0.3674
6560.02 0.2620 0.3637
6594.91 0.2604 0.3601
6630.18 0.2589 0.3565
6665.82 0.2573 0.3529
6701.86 0.2557 0.3493
6738.28 0.2541 0.3457
6775.1 0.2534 0.3421
6812.33 0.2518 0.3385
6849.96 0.2502 0.3350
6888.02 0.2485 0.3315
6926.5 0.2469 0.3279
6965.41 0.2453 0.3244
7004.77 0.2436 0.3209
7044.57 0.2420 0.3175
7084.82 0.2403 0.3140
7125.54 0.2387 0.3106
7166.73 0.2370 0.3072
7208.39 0.2354 0.3038
7250.55 0.2337 0.3004
7293.2 0.2320 0.2970
7336.35 0.2303 0.2937
7380.02 0.2286 0.2903
7424.21 0.2269 0.2870
7468.94 0.2252 0.2837
7514.2 0.2235 0.2804
7560.02 0.2218 0.2771
7606.4 0.2201 0.2739
7653.35 0.2184 0.2707
7700.89 0.2167 0.2674
7749.02 0.2149 0.2642
7797.76 0.2132 0.2610
7847.11 0.2115 0.2579
7897.09 0.2097 0.2547
7947.71 0.2080 0.2516
7998.99 0.2063 0.2485
8050.93 0.2045 0.2454
8103.55 0.2027 0.2423
8156.86 0.2010 0.2392
8210.88 0.1992 0.2362
8265.62 0.1975 0.2331
8321.1 0.1957 0.2301
8377.32 0.1939 0.2271
8434.31 0.1921 0.2241
8492.08 0.1904 0.2212
8550.64 0.1886 0.2182
8610.02 0.1868 0.2153
8670.23 0.1850 0.2124
8731.29 0.1832 0.2095
