4290.12  0.0278  0.0155
4305.01  0.0277  0.0154
4320.01  0.0275  0.0153
4335.12  0.0273  0.0152
4350.33  0.0272  0.0151
4365.65  0.0270  0.0150
4381.07  0.0268  0.0149
4396.61  0.0267  0.0147
4412.25  0.0265  0.0146
4428.01  0.0263  0.0145
4443.88  0.0262  0.0144
4459.87  0.0260  0.0143
4475.97  0.0258  0.0142
4492.19  0.0257  0.0141
4508.52  0.0255  0.0140
4524.98  0.0253  0.0139
4541.55  0.0252  0.0137
4558.25  0.0250  0.0136
4575.07  0.0248  0.0135
4592.01  0.0247  0.0134
4609.08  0.0245  0.0133
4626.28  0.0244  0.0132
4643.61  0.0242  0.0131
4661.07  0.0240  0.0130
4678.65  0.0239  0.0129
4696.38  0.0237  0.0128
4714.23  0.0235  0.0127
4732.23  0.0234  0.0126
4750.36  0.0232  0.0125
4768.63  0.0231  0.0124
4787.04  0.0229  0.0123
4805.59  0.0227  0.0122
4824.29  0.0226  0.0121
4843.14  0.0224  0.0120
4862.13  0.0223  0.0119
4881.27  0.0221  0.0118
4900.57  0.0219  0.0117
4920.01  0.0218  0.0116
4939.62  0.0216  0.0115
4959.37  0.0215  0.0114
4979.29  0.0213  0.0113
4999.37  0.0212  0.0112
5019.61  0.0210  0.0111
5040.01  0.0208  0.0110
5060.59  0.0207  0.0109
5081.33  0.0205  0.0108
5102.24  0.0204  0.0107
5123.32  0.0202  0.0106
5144.58  0.0201  0.0105
5166.01  0.0199  0.0104
5187.63  0.0198  0.0103
5209.43  0.0196  0.0102
5231.41  0.0195  0.0101
5253.57  0.0193  0.0100
5275.93  0.0192  0.0099
5298.48  0.0190  0.0098
5321.22  0.0189  0.0097
5344.15  0.0187  0.0097
5367.29  0.0186  0.0096
5390.62  0.0184  0.0095
5414.16  0.0183  0.0094
5437.91  0.0181  0.0093
5461.87  0.0180  0.0092
5486.03  0.0178  0.0091
5510.42  0.0177  0.0090
5535.02  0.0175  0.0089
5559.84  0.0174  0.0089
5584.88  0.0172  0.0088
5610.15  0.0171  0.0087
5635.65  0.0169  0.0086
5661.39  0.0168  0.0085
5687.36  0.0166  0.0084
5713.56  0.0165  0.0083
5740.02  0.0163  0.0083
5766.71  0.0162  0.0082
5793.66  0.0161  0.0081
5820.86  0.0159  0.0080
5848.32  0.0158  0.0079
5876.04  0.0156  0.0079
5904.02  0.0155  0.0078
5932.27  0.0153  0.0077
5960.79  0.0152  0.0076
5989.58  0.0151  0.0075
6018.66  0.0149  0.0075
6048.02  0.0148  0.0074
6077.66  0.0146  0.0073
6107.6  0.0145  0.0072
6137.84  0.0144  0.0071
6168.38  0.0142  0.0071
6199.22  0.0141  0.0070
6230.37  0.0140  0.0069
6261.84  0.0138  0.0068
6293.62  0.0137  0.0068
6325.73  0.0136  0.0067
6358.17  0.0134  0.0066
6390.95  0.0133  0.0065
6424.06  0.0131  0.0065
6457.52  0.0130  0.0064
6491.33  0.0129  0.0063
6525.49  0.0127  0.0062
6560.02  0.0126  0.0062
6594.91  0.0125  0.0061
6630.18  0.0123  0.0060
6665.82  0.0122  0.0060
6701.86  0.0121  0.0059
6738.28  0.0119  0.0058
6775.1  0.0118  0.0057
6812.33  0.0117  0.0057
6849.96  0.0116  0.0056
6888.02  0.0114  0.0055
6926.5  0.0113  0.0055
6965.41  0.0112  0.0054
7004.77  0.0110  0.0053
7044.57  0.0109  0.0053
7084.82  0.0108  0.0052
7125.54  0.0107  0.0051
7166.73  0.0105  0.0051
7208.39  0.0104  0.0050
7250.55  0.0103  0.0049
7293.2  0.0102  0.0049
7336.35  0.0100  0.0048
7380.02  0.0099  0.0048
7424.21  0.0098  0.0047
7468.94  0.0097  0.0046
7514.2  0.0095  0.0046
7560.02  0.0094  0.0045
7606.4  0.0093  0.0044
7653.35  0.0092  0.0044
7700.89  0.0091  0.0043
7749.02  0.0089  0.0043
7797.76  0.0088  0.0042
7847.11  0.0087  0.0042
7897.09  0.0086  0.0041
7947.71  0.0085  0.0040
7998.99  0.0084  0.0040
8050.93  0.0082  0.0039
8103.55  0.0081  0.0039
8156.86  0.0080  0.0038
8210.88  0.0079  0.0038
